"BALA SLUICES",,,,,,,,,,,,
Grid ref,SH936356,Long,-3.583513,Lat,52.907263,,,,,,,
Station no,4324/9,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,2.69,,
May,,,,,,,,,,1.79,,
June,,,,,,,,,,1.58,,
July,,,,,,,,,,3.80,,
August,,,,,,,,,,3.84,,
September,,,,,,,,,,5.05,,
October,,,,,,,,,,3.94,,
November,,,,,,,,,,10.55,,
December,,,,,,,,,,6.79,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.03,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
