"SOUTH BRAGAR",,,,,,,,,,,,
Grid ref,NB282478,Long,-6.645443,Lat,58.334215,,,,,,,
Station no,5796/7,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,2.92,,
February,,,,,,,,,,5.06,,
March,,,,,,,,,,1.84,,
April,,,,,,,,,,4.82,,
May,,,,,,,,,,1.65,,
June,,,,,,,,,,3.79,,
July,,,,,,,,,,2.01,,
August,,,,,,,,,,4.47,,
September,,,,,,,,,,3.70,,
October,,,,,,,,,,3.36,,
November,,,,,,,,,,2.42,,
December,,,,,,,,,,8.84,,
Total,,,,,,,,,,44.88,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.88,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
