"BASILDON (DRY STREET FARM)",,,,,,,,,,,,
Grid ref,TQ697867,Long,0.446374,Lat,51.553663,,,,,,,
Station no,1256/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,0.36,1.20,,2.97,,,,,,
February,,,1.23,2.12,,0.16,,,,,,
March,,,0.46,1.87,,0.76,,,,,,
April,,,2.26,0.33,,1.10,,,,,,
May,,,1.21,1.72,,0.35,,,,,,
June,,,1.74,2.92,,2.01,,,,,,
July,,,3.44,2.29,,3.26,,,,,,
August,,,1.58,3.47,,2.98,,,,,,
September,,,2.47,1.47,,2.09,,,,,,
October,,,2.45,1.67,,1.04,,,,,,
November,,,0.73,3.09,,,,,,,,
December,,,0.70,1.05,,,,,,,,
Total,,,18.63,23.20,,,,,,,,
Calc annual,0.00,0.00,18.63,23.20,0.00,16.72,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
