"MARCHMONT HOUSE",,,,,,,,,,,,
Grid ref,NT743484,Long,-2.410761,Lat,55.728320,,,,,,,
Station no,5089,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,-999.00,,,,,,,,,,,
February,-999.00,,,,,,,,,,,
March,-999.00,,,,,,,,,,,
April,-999.00,,,,,,,,,,,
May,-999.00,,,,,,,,,,,
June,-999.00,,,,,,,,,,,
July,-999.00,,,,,,,,,,,
August,-999.00,,,,,,,,,,,
September,-999.00,,,,,,,,,,,
October,-999.00,,,,,,,,,,,
November,-999.00,,,,,,,,,,,
December,-999.00,,,,,,,,,,,
Total,-999.00,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-999.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
