"INSCH (RANNES GREEN)",,,,,,,,,,,,
Grid ref,NJ633280,Long,-2.611357,Lat,57.341030,,,,,,,
Station no,5649/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,-999.00,5.83,,
February,,,,,,,,,-999.00,3.59,,
March,,,,,,,,,-999.00,1.77,,
April,,,,,,,,,-999.00,2.05,,
May,,,,,,,,,-999.00,0.86,,
June,,,,,,,,,2.16,1.95,,
July,,,,,,,,,2.05,2.59,,
August,,,,,,,,,0.99,4.68,,
September,,,,,,,,,0.71,2.14,,
October,,,,,,,,,4.84,8.28,,
November,,,,,,,,,5.65,5.34,,
December,,,,,,,,,4.79,1.85,,
Total,,,,,,,,,-999.00,40.93,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.19,40.93,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1020.19,0.00,,
