"BHLARAIDH HEADPOND",,,,,,,,,,,,
Grid ref,NH358187,Long,-4.721721,Lat,57.229486,,,,,,,
Station no,5712/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,1.41,,
June,,,,,,,,,,2.44,,
July,,,,,,,,,,1.40,,
August,,,,,,,,,,7.09,,
September,,,,,,,,,,3.38,,
October,,,,,,,,,,2.86,,
November,,,,,,,,,,4.32,,
December,,,,,,,,,,4.97,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.87,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
