"CRAIGSHEAL BURN",,,,,,,,,,,,
Grid ref,NO058532,Long,-3.538367,Lat,56.661066,,,,,,,
Station no,5568/56,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,5.10,,
February,,,,,,,,,,7.10,,
March,,,,,,,,,,4.20,,
April,,,,,,,,,5.20,5.50,,
May,,,,,,,,,1.05,3.40,,
June,,,,,,,,,2.10,2.85,,
July,,,,,,,,,5.20,4.00,,
August,,,,,,,,,1.70,4.30,,
September,,,,,,,,,1.10,3.10,,
October,,,,,,,,,4.55,9.20,,
November,,,,,,,,,5.80,4.70,,
December,,,,,,,,,8.40,3.60,,
Total,,,,,,,,,,57.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.10,57.05,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
