"ACHNACROATH",,,,,,,,,,,,
Grid ref,NN033240,Long,-5.186270,Lat,56.367285,,,,,,,
Station no,5407/8,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,5.80,,
February,,,,,,,,,,6.23,,
March,,,,,,,,,,3.29,,
April,,,,,,,,,,7.14,,
May,,,,,,,,,,3.14,,
June,,,,,,,,,,4.91,,
July,,,,,,,,,,4.14,,
August,,,,,,,,,,6.43,,
September,,,,,,,,,,4.40,,
October,,,,,,,,,,3.57,,
November,,,,,,,,,,7.78,,
December,,,,,,,,,10.93,10.39,,
Total,,,,,,,,,,67.22,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,67.22,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
