"ASFORDBY HILL (IRON WORKS)",,,,,,,,,,,,
Grid ref,SK718195,Long,-0.937263,Lat,52.768333,,,,,,,
Station no,2514,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.41,,,,,,,,,,,
February,2.98,,,,,,,,,,,
March,2.98,,,,,,,,,,,
April,2.17,,,,,,,,,,,
May,2.71,,,,,,,,,,,
June,1.29,,,,,,,,,,,
July,1.02,,,,,,,,,,,
August,4.22,,,,,,,,,,,
September,0.83,,,,,,,,,,,
October,0.82,,,,,,,,,,,
November,5.73,,,,,,,,,,,
December,1.40,,,,,,,,,,,
Total,28.56,,,,,,,,,,,
Calc annual,28.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
