"SOUTH CERNEY AIRFIELD",,,,,,,,,,,,
Grid ref,SU050993,Long,-1.929063,Lat,51.692431,,,,,,,
Station no,2197/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,1.33,2.12,3.62,2.39,,,,,
February,,,,2.83,1.21,0.33,3.82,,,,,
March,,,,2.30,1.54,0.46,2.57,,,,,
April,,,,0.39,0.61,2.62,0.41,,,,,
May,,,,1.63,4.45,0.57,1.47,,,,,
June,,,,5.00,3.60,1.94,0.97,,,,,
July,,,,2.29,0.21,2.10,,,,,,
August,,,,3.16,0.53,2.71,,,,,,
September,,,,3.25,0.75,3.11,,,,,,
October,,,,3.29,1.47,1.29,,,,,,
November,,,,5.17,2.57,0.63,,,,,,
December,,,,2.12,2.87,3.26,,,,,,
Total,,,,32.76,21.93,22.64,,,,,,
Calc annual,0.00,0.00,0.00,32.76,21.93,22.64,11.63,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
