"MELTON CONSTABLE PARK",,,,,,,,,,,,
Grid ref,TG028324,Long,1.010365,Lat,52.850891,,,,,,,
Station no,1437/8,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.40,,,,,,,,,,,
February,2.85,,,,,,,,,,,
March,4.31,,,,,,,,,,,
April,3.82,,,,,,,,,,,
May,2.04,,,,,,,,,,,
June,1.88,,,,,,,,,,,
July,1.98,,,,,,,,,,,
August,4.39,,,,,,,,,,,
September,2.77,,,,,,,,,,,
October,1.27,,,,,,,,,,,
November,4.27,,,,,,,,,,,
December,2.06,,,,,,,,,,,
Total,35.04,,,,,,,,,,,
Calc annual,35.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
