"ALTNAFEADH",,,,,,,,,,,,
Grid ref,NN221565,Long,-4.904588,Lat,56.666335,,,,,,,
Station no,5406/7,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,4.97,,
July,,,,,,,,,,7.00,,
August,,,,,,,,,,8.41,,
September,,,,,,,,,,5.50,,
October,,,,,,,,,,3.82,,
November,,,,,,,,,,12.50,,
December,,,,,,,,,,14.74,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.94,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
