"LANGPORT, GARDEN CITY",,,,,,,,,,,,
Grid ref,ST425273,Long,-2.821544,Lat,51.042163,,,,,,,
Station no,2073/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,2.82,,
February,,,,,,,,,,2.60,,
March,,,,,,,,,,1.87,,
April,,,,,,,,,,2.34,,
May,,,,,,,,,,1.13,,
June,,,,,,,,,,1.03,,
July,,,,,,,,,,4.98,,
August,,,,,,,,,,4.88,,
September,,,,,,,,,,3.85,,
October,,,,,,,,,,8.80,,
November,,,,,,,,,,2.88,,
December,,,,,,,,,5.11,3.01,,
Total,,,,,,,,,,40.19,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.11,40.19,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
