"SKYE (LOCH HARPORT - TRUN)",,,,,,,,,,,,
Grid ref,NG399311,Long,-6.319193,Lat,57.296165,,,,,,,
Station no,5757/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,6.45,,
May,,,,,,,,,,3.78,,
June,,,,,,,,,,5.20,,
July,,,,,,,,,,5.11,,
August,,,,,,,,,,4.92,,
September,,,,,,,,,,7.22,,
October,,,,,,,,,,1.68,,
November,,,,,,,,,,10.35,,
December,,,,,,,,,,13.85,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.56,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
