"CAPEL HILL NORTH",,,,,,,,,,,,
Grid ref,NO038532,Long,-3.570981,Lat,56.660658,,,,,,,
Station no,5568/55,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,-999.00,4.35,,
February,,,,,,,,,-999.00,7.05,,
March,,,,,,,,,-999.00,3.65,,
April,,,,,,,,,3.45,5.35,,
May,,,,,,,,,4.75,3.75,,
June,,,,,,,,,2.00,3.20,,
July,,,,,,,,,4.75,3.45,,
August,,,,,,,,,1.70,4.02,,
September,,,,,,,,,1.07,3.00,,
October,,,,,,,,,4.60,8.60,,
November,,,,,,,,,5.90,4.55,,
December,,,,,,,,,9.20,3.40,,
Total,,,,,,,,,,54.37,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.42,54.37,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
