"NEATY BURN",,,,,,,,,,,,
Grid ref,NH346436,Long,-4.758284,Lat,57.452466,,,,,,,
Station no,5714/03,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,5.24,,
February,,,,,,,,,,4.43,,
March,,,,,,,,,,1.15,,
April,,,,,,,,,,5.30,,
May,,,,,,,,,,1.30,,
June,,,,,,,,,2.80,3.29,,
July,,,,,,,,,5.48,3.04,,
August,,,,,,,,,2.67,9.25,,
September,,,,,,,,,1.38,3.55,,
October,,,,,,,,,7.29,3.09,,
November,,,,,,,,,7.59,3.21,,
December,,,,,,,,,6.07,5.31,,
Total,,,,,,,,,,48.16,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.28,48.16,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
