"NORDELPH VICARAGE",,,,,,,,,,,,
Grid ref,TF554013,Long,0.292436,Lat,52.587295,,,,,,,
Station no,1460/6,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,2.25,,,,,,,,,,,
February,2.27,,,,,,,,,,,
March,3.06,,,,,,,,,,,
April,3.30,,,,,,,,,,,
May,2.70,,,,,,,,,,,
June,1.02,,,,,,,,,,,
July,0.55,,,,,,,,,,,
August,3.44,,,,,,,,,,,
September,2.43,,,,,,,,,,,
October,1.06,,,,,,,,,,,
November,2.88,,,,,,,,,,,
December,1.24,,,,,,,,,,,
Total,26.20,,,,,,,,,,,
Calc annual,26.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
