"GRANTHAM (GREAT PONTON WATERWORKS)",,,,,,,,,,,,
Grid ref,SK924296,Long,-0.629174,Lat,52.855974,,,,,,,
Station no,2532/6,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,,,3.36,,
September,,,,,,,,,,3.38,,
October,,,,,,,,,,5.92,,
November,,,,,,,,,,3.30,,
December,,,,,,,,,,3.87,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.83,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
