"PLEAN ( GOVERNOR'S HOUSE )",,,,,,,,,,,,
Grid ref,NS840866,Long,-3.864381,Lat,56.058142,,,,,,,
Station no,5352/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,4.37,3.76,1.04,,,,,,,,,
February,2.61,0.67,1.31,,,,,,,,,
March,2.65,3.85,1.38,,,,,,,,,
April,2.79,1.23,1.80,,,,,,,,,
May,1.80,1.58,2.27,,,,,,,,,
June,2.32,2.96,2.56,,,,,,,,,
July,5.22,2.79,5.34,,,,,,,,,
August,6.03,4.82,,,,,,,,,,
September,2.98,2.10,,,,,,,,,,
October,0.91,2.75,,,,,,,,,,
November,5.77,1.87,,,,,,,,,,
December,5.94,3.54,,,,,,,,,,
Total,43.39,31.92,,,,,,,,,,
Calc annual,43.39,31.92,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
