"HOUSE OF MONYMUSK",,,,,,,,,,,,
Grid ref,NJ689154,Long,-2.516737,Lat,57.228268,,,,,,,
Station no,5648/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,5.91,,
February,,,,,,,,,,3.75,,
March,,,,,,,,,,1.43,,
April,,,,,,,,,,1.25,,
May,,,,,,,,,,0.76,,
June,,,,,,,,,2.20,1.90,,
July,,,,,,,,,2.22,3.90,,
August,,,,,,,,,0.89,5.48,,
September,,,,,,,,,0.74,2.98,,
October,,,,,,,,,4.57,7.85,,
November,,,,,,,,,5.71,5.27,,
December,,,,,,,,,4.83,2.25,,
Total,,,,,,,,,,42.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.16,42.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
