"DOWNPATRICK (DOWN HIGH SCHOOL)",,,,,,,,,,,,
Grid ref,IJ484447,Long,-5.719252,Lat,54.329556,,,,,,,
Station no,6199/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,2.89,0.84,1.90,3.58,,,,,,,
February,,0.26,0.86,2.73,3.08,,,,,,,
March,,1.42,0.28,4.35,1.48,,,,,,,
April,,1.43,1.50,0.33,1.75,,,,,,,
May,,1.61,2.11,3.30,2.91,,,,,,,
June,,1.55,1.44,2.06,,,,,,,,
July,,1.39,3.50,2.70,,,,,,,,
August,,4.65,3.22,2.42,,,,,,,,
September,,1.06,2.61,3.96,,,,,,,,
October,,5.45,2.44,5.30,,,,,,,,
November,,2.44,3.05,6.06,,,,,,,,
December,,3.07,3.28,3.47,,,,,,,,
Total,,27.22,25.13,38.58,,,,,,,,
Calc annual,0.00,27.22,25.13,38.58,12.80,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
