"ALLT NA FEITHE BAINE",,,,,,,,,,,,
Grid ref,NH086585,Long,-5.202595,Lat,57.575880,,,,,,,
Station no,5773/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,7.16,,
February,,,,,,,,,,6.40,,
March,,,,,,,,,,1.09,,
April,,,,,,,,,,8.20,,
May,,,,,,,,,,2.29,,
June,,,,,,,,,,6.62,,
July,,,,,,,,,,3.91,,
August,,,,,,,,,,6.17,,
September,,,,,,,,,,4.82,,
October,,,,,,,,,,2.01,,
November,,,,,,,,,,4.43,,
December,,,,,,,,,8.70,9.24,,
Total,,,,,,,,,,62.34,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,62.34,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
