"CUMNOCK",,,,,,,,,,,,
Grid ref,NS558204,Long,-4.281875,Lat,55.456143,,,,,,,
Station no,5253/9,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.70,,
February,,,,,,,,,,3.59,,
March,,,,,,,,,,1.78,,
April,,,,,,,,,,2.51,,
May,,,,,,,,,,1.64,,
June,,,,,,,,,,1.72,,
July,,,,,,,,,,2.54,,
August,,,,,,,,,,3.42,,
September,,,,,,,,,,2.74,,
October,,,,,,,,,,2.73,,
November,,,,,,,,,,7.47,,
December,,,,,,,,,,6.02,,
Total,,,,,,,,,,40.86,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.86,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
