"AUCHTERLESS SCHOOL HOUSE",,,,,,,,,,,,
Grid ref,NJ713416,Long,-2.480051,Lat,57.463765,,,,,,,
Station no,5653/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.02,,
February,,,,,,,,,,2.80,,
March,,,,,,,,,,1.36,,
April,,,,,,,,,,1.87,,
May,,,,,,,,,1.02,0.78,,
June,,,,,,,,,1.33,1.83,,
July,,,,,,,,,2.30,3.45,,
August,,,,,,,,,1.27,5.70,,
September,,,,,,,,,0.74,2.57,,
October,,,,,,,,,5.00,7.28,,
November,,,,,,,,,5.80,4.48,,
December,,,,,,,,,3.98,1.80,,
Total,,,,,,,,,,37.94,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.44,37.94,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
