"INVERORAN HOTEL",,,,,,,,,,,,
Grid ref,NN273413,Long,-4.809702,Lat,56.531895,,,,,,,
Station no,5409/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,6.48,,
February,,,,,,,,,,5.96,,
March,,,,,,,,,,2.34,,
April,,,,,,,,,,9.41,,
May,,,,,,,,,,4.18,,
June,,,,,,,,,,3.32,,
July,,,,,,,,,,4.99,,
August,,,,,,,,,,6.34,,
September,,,,,,,,,,4.49,,
October,,,,,,,,,,3.84,,
November,,,,,,,,,12.35,9.56,,
December,,,,,,,,,15.05,12.55,,
Total,,,,,,,,,,73.46,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.40,73.46,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
