"KINGUSSIE DALNAVERT",,,,,,,,,,,,
Grid ref,NH757005,Long,-4.052242,Lat,57.078679,,,,,,,
Station no,5698/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,1.98,,
February,,,,,,,,,,2.78,,
March,,,,,,,,,,0.59,,
April,,,,,,,,,,2.26,,
May,,,,,,,,,,1.02,,
June,,,,,,,,,,1.52,,
July,,,,,,,,,,1.41,,
August,,,,,,,,,,4.90,,
September,,,,,,,,,,2.44,,
October,,,,,,,,,,2.01,,
November,,,,,,,,,,1.68,,
December,,,,,,,,,,3.37,,
Total,,,,,,,,,,25.96,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.96,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
