"CROFT HILL",,,,,,,,,,,,
Grid ref,NH851308,Long,-3.911286,Lat,57.353154,,,,,,,
Station no,5701/2,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,5.30,,,
February,,,,,,,,,1.30,,,
March,,,,,,,,,1.50,,,
April,,,,,,,,,2.59,,,
May,,,,,,,,3.31,1.16,,,
June,,,,,,,,2.32,3.35,,,
July,,,,,,,,5.03,3.15,,,
August,,,,,,,,3.77,1.23,,,
September,,,,,,,,2.39,0.52,,,
October,,,,,,,,2.42,5.13,,,
November,,,,,,,,1.20,4.45,,,
December,,,,,,,,3.80,1.51,,,
Total,,,,,,,,,31.19,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.24,31.19,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
