"ALTYRE SCHOOL",,,,,,,,,,,,
Grid ref,NJ033546,Long,-3.618370,Lat,57.571082,,,,,,,
Station no,5682/7,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,3.20,,,
February,,,,,,,,,0.57,,,
March,,,,,,,,,1.00,,,
April,,,,,,,,,,,,
May,,,,,,,,3.38,0.93,,,
June,,,,,,,,2.19,2.43,,,
July,,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,1.88,,,,
November,,,,,,,,0.95,,,,
December,,,,,,,,1.80,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,8.13,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
