"STONY STRATFORD",,,,,,,,,,,,
Grid ref,SP790246,Long,-0.852858,Lat,51.914337,,,,,,,
Station no,1024/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,2.30,,,,,,,
July,,,,,0.14,,,,,,,
August,,,,,0.51,,,,,,,
September,,,,,1.12,,,,,,,
October,,,,,1.27,,,,,,,
November,,,,,1.60,,,,,,,
December,,,,,1.85,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,8.79,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
