"CURRY RIVEL",,,,,,,,,,,,
Grid ref,ST387251,Long,-2.875367,Lat,51.021989,,,,,,,
Station no,2072/2/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,3.52,3.32,,
February,,,,,,,,,0.28,2.90,,
March,,,,,,,,,3.34,1.86,,
April,,,,,,,,,2.91,2.42,,
May,,,,,,,,,0.96,1.06,,
June,,,,,,,,,0.53,1.00,,
July,,,,,,,,,1.54,4.19,,
August,,,,,,,,,1.09,4.12,,
September,,,,,,,,,0.16,3.82,,
October,,,,,,,,,3.42,9.09,,
November,,,,,,,,,4.66,2.54,,
December,,,,,,,,,5.68,3.20,,
Total,,,,,,,,,28.09,39.52,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.09,39.52,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
