"FINDHU GLEN",,,,,,,,,,,,
Grid ref,NN741136,Long,-4.036052,Lat,56.298066,,,,,,,
Station no,5537/15,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,3.70,10.25,,
February,,,,,,,,,2.20,7.38,,
March,,,,,,,,,6.30,5.09,,
April,,,,,,,,,5.87,6.85,,
May,,,,,,,,,1.45,4.76,,
June,,,,,,,,,3.59,3.94,,
July,,,,,,,,,7.65,6.75,,
August,,,,,,,,,3.30,7.12,,
September,,,,,,,,,1.51,5.50,,
October,,,,,,,,,6.09,7.14,,
November,,,,,,,,,9.90,9.72,,
December,,,,,,,,,13.45,7.60,,
Total,,,,,,,,,,82.10,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.01,82.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
