"ABERFELDY (GRANDTULLY CASTLE GDNS)",,,,,,,,,,,,
Grid ref,NN891513,Long,-3.809846,Lat,56.640342,,,,,,,
Station no,5554/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.11,3.30,,,,,,,,,,
February,4.23,0.49,,,,,,,,,,
March,1.71,2.66,,,,,,,,,,
April,2.03,1.49,,,,,,,,,,
May,1.78,2.80,,,,,,,,,,
June,1.85,2.17,,,,,,,,,,
July,2.05,1.29,,,,,,,,,,
August,5.03,3.15,,,,,,,,,,
September,2.34,1.78,,,,,,,,,,
October,1.16,4.78,,,,,,,,,,
November,11.91,2.18,,,,,,,,,,
December,4.61,2.33,,,,,,,,,,
Total,41.81,28.42,,,,,,,,,,
Calc annual,41.81,28.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
