"GREAT BRIGHTER",,,,,,,,,,,,
Grid ref,SX043761,Long,-4.763913,Lat,50.551822,,,,,,,
Station no,1888/4/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.67,,
February,,,,,,,,,,3.96,,
March,,,,,,,,,,2.12,,
April,,,,,,,,,,3.54,,
May,,,,,,,,,,2.69,,
June,,,,,,,,,,1.70,,
July,,,,,,,,,,5.57,,
August,,,,,,,,,,6.69,,
September,,,,,,,,,0.70,5.66,,
October,,,,,,,,,6.53,8.49,,
November,,,,,,,,,8.93,7.03,,
December,,,,,,,,,8.86,5.70,,
Total,,,,,,,,,,57.82,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.02,57.82,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,,
