"BORTH",,,,,,,,,,,,
Grid ref,SN609900,Long,-4.050134,Lat,52.490127,,,,,,,
Station no,4123/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,3.08,,,,,,,,,,
February,,1.89,,,,,,,,,,
March,,2.24,,,,,,,,,,
April,,2.43,,,,,,,,,,
May,,3.57,,,,,,,,,,
June,,2.95,,,,,,,,,,
July,,1.90,,,,,,,,,,
August,,3.24,,,,,,,,,,
September,,2.42,,,,,,,,,,
October,,4.71,,,,,,,,,,
November,,3.49,,,,,,,,,,
December,,3.68,,,,,,,,,,
Total,,35.60,,,,,,,,,,
Calc annual,0.00,35.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
