"BURWELL CAMBS",,,,,,,,,,,,
Grid ref,TL588671,Long,0.326339,Lat,52.279110,,,,,,,
Station no,1212/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,1.40,,,,,
February,,,,,,0.48,2.22,,,,,
March,,,,,,0.45,1.72,,,,,
April,,,,,,1.16,0.03,,,,,
May,,,,,,0.74,0.70,,,,,
June,,,,,,1.52,1.82,,,,,
July,,,,,,2.96,1.94,,,,,
August,,,,,,,,,,,,
September,,,,,,1.33,,,,,,
October,,,,,,1.39,1.29,,,,,
November,,,,,,0.76,1.48,,,,,
December,,,,,,2.22,1.65,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,13.01,14.25,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
