"ILMINSTER",,,,,,,,,,,,
Grid ref,ST358147,Long,-2.914869,Lat,50.928164,,,,,,,
Station no,2055/9/9,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,4.23,,,,,,
February,,,,,,0.10,,,,,,
March,,,,,,0.96,,,,,,
April,,,,,,1.42,,,,,,
May,,,,,,0.36,,,,,,
June,,,,,,1.31,,,,,,
July,,,,,,2.36,,,,,,
August,,,,,,3.74,,,,,,
September,,,,,,4.54,,,,,,
October,,,,,,1.53,,,,,,
November,,,,,,0.69,,,,,,
December,,,,,,4.69,,,,,,
Total,,,,,,25.93,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,25.93,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,,
