"GLEN TILT (AUCHGHOUL)",,,,,,,,,,,,
Grid ref,NN886707,Long,-3.826424,Lat,56.814417,,,,,,,
Station no,5564/4/6,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,-999.00,3.73,,
February,,,,,,,,,,5.46,,
March,,,,,,,,,,1.49,,
April,,,,,,,,,,3.37,,
May,,,,,,,,,,2.18,,
June,,,,,,,,,,1.59,,
July,,,,,,,,,,2.10,,
August,,,,,,,,,-999.00,2.69,,
September,,,,,,,,,1.25,3.08,,
October,,,,,,,,,5.09,3.82,,
November,,,,,,,,,5.71,2.73,,
December,,,,,,,,,7.41,4.74,,
Total,,,,,,,,,-999.00,36.98,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46,36.98,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1018.46,-0.00,,
