"SUNK ISLAND (COUNTY PRIMARY SCH)",,,,,,,,,,,,
Grid ref,TA266189,Long,-0.086035,Lat,53.651286,,,,,,,
Station no,3390/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.77,,
February,,,,,,,,,,2.05,,
March,,,,,,,,,,1.94,,
April,,,,,,,,,,1.19,,
May,,,,,,,,,,0.77,,
June,,,,,,,,,,0.26,,
July,,,,,,,,,,1.83,,
August,,,,,,,,,,3.61,,
September,,,,,,,,,,1.48,,
October,,,,,,,,,,5.46,,
November,,,,,,,,,,3.68,,
December,,,,,,,,,,4.49,,
Total,,,,,,,,,,31.53,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.53,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
