"COPFORD, POST OFFICE",,,,,,,,,,,,
Grid ref,TL912437,Long,0.787540,Lat,52.058680,,,,,,,
Station no,1315/5,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,1.98,2.20,0.83,,,,,,,,,
February,4.25,0.76,1.11,,,,,,,,,
March,2.81,3.31,0.35,,,,,,,,,
April,2.79,1.21,1.69,,,,,,,,,
May,2.36,1.23,1.64,,,,,,,,,
June,0.96,1.82,2.10,,,,,,,,,
July,1.66,,,,,,,,,,,
August,3.22,,,,,,,,,,,
September,2.22,,,,,,,,,,,
October,0.80,,,,,,,,,,,
November,3.85,,,,,,,,,,,
December,1.86,,,,,,,,,,,
Total,28.76,,,,,,,,,,,
Calc annual,28.76,10.53,7.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
