Rainfall at,LIBERTON (ALNWICK HILL),
Grid ref,NT273690,Long,-3.164492,Lat,55.908590
Station no,5135,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.75,2.06,0.42,2.82,1.47,1.36,3.20,1.54,1.00,2.57,
February,2.11,0.34,0.69,1.59,1.43,1.78,2.66,1.74,0.40,2.12,
March,2.57,0.93,0.44,1.30,1.98,1.11,1.49,1.95,0.44,1.30,
April,2.48,1.42,2.28,1.16,0.49,0.72,0.68,1.76,1.73,0.92,
May,3.38,1.69,1.93,5.06,2.12,0.70,1.59,2.04,0.44,1.22,
June,1.47,2.71,1.51,2.24,0.63,2.67,1.13,3.37,2.03,1.11,
July,3.58,2.15,3.89,1.64,1.89,5.07,5.00,7.18,2.69,2.70,
August,5.45,4.08,1.92,5.54,0.98,7.58,3.00,3.01,0.26,3.88,
September,0.98,2.15,2.89,3.51,1.32,4.08,1.45,2.02,0.47,1.14,
October,0.55,1.47,1.46,5.80,1.51,1.78,2.03,1.01,1.87,3.12,
November,4.43,2.22,3.35,2.92,0.66,0.70,2.61,0.95,4.68,2.44,
December,2.22,2.84,3.60,2.89,4.75,2.61,2.50,4.30,2.87,2.55,
Total,31.97,24.06,24.38,36.47,19.23,30.16,27.34,30.87,18.88,25.07,
Calc annual,31.97,24.06,24.38,36.47,19.23,30.16,27.34,30.87,18.88,25.07,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
