"LIBERTON, ALNWICK HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5135,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.51,0.83,1.46,2.47,2.25,1.30,3.64,2.34,2.27,2.31,,
February,3.35,2.65,1.96,1.74,1.65,1.73,4.41,0.59,3.10,1.80,,
March,1.14,1.30,1.93,3.75,2.60,1.49,3.52,1.40,0.62,1.93,,
April,3.75,1.43,0.27,2.08,1.14,1.36,2.88,2.14,0.72,3.29,,
May,1.79,1.21,1.36,1.31,1.92,1.29,4.04,1.66,3.12,0.77,,
June,1.68,2.67,4.50,1.52,0.95,1.60,3.03,1.61,0.45,1.69,,
July,4.49,0.95,2.48,0.42,2.09,3.22,5.43,1.31,3.86,0.72,,
August,6.11,1.52,4.81,1.78,1.39,3.94,4.44,4.53,1.76,1.45,,
September,0.58,1.56,2.92,2.40,0.70,2.73,1.61,1.07,4.60,2.91,,
October,2.22,3.16,2.53,1.58,1.12,2.14,4.63,2.98,3.04,2.52,,
November,2.79,5.21,1.80,1.71,2.46,1.24,3.88,2.24,1.58,5.23,,
December,1.18,2.44,4.14,1.78,3.10,4.48,2.91,2.01,1.55,3.34,,
Total,32.59,24.93,30.16,22.54,21.37,26.52,44.42,23.88,26.67,27.76,,
Calc annual,32.59,24.93,30.16,22.54,21.37,26.52,44.42,23.88,26.67,27.96,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.20,,
