"RIVINGTON, BROWN HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2998,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.99,7.02,4.55,4.53,3.36,2.64,4.32,3.93,9.66,1.95,5.84,
February,2.90,0.29,4.12,5.80,1.25,6.69,4.22,1.98,4.25,1.19,0.33,
March,4.09,2.74,2.57,2.24,1.85,2.13,1.45,5.74,3.32,1.62,2.97,
April,5.77,2.04,2.64,3.63,2.08,2.31,1.54,3.13,1.19,1.22,2.70,
May,6.73,2.93,1.94,3.96,5.35,5.10,3.26,1.58,1.19,3.10,1.82,
June,2.73,0.62,3.63,1.52,3.50,0.13,2.10,4.91,6.50,1.82,2.87,
July,6.80,1.65,5.18,5.51,5.25,2.81,4.02,4.29,2.81,4.26,6.60,
August,2.83,7.16,5.31,5.54,8.28,4.60,5.02,5.54,6.43,5.18,8.42,
September,3.49,1.61,5.11,5.04,4.75,4.84,3.82,6.43,1.35,2.28,3.53,
October,1.40,3.17,0.82,6.43,5.31,5.16,3.10,4.42,5.90,6.80,6.34,
November,1.68,3.16,3.79,5.35,2.50,4.34,7.29,5.05,6.17,7.33,6.60,
December,2.61,5.94,4.95,5.21,5.67,2.39,1.91,1.48,3.14,7.03,5.05,
Total,45.02,38.33,44.61,54.76,49.15,43.14,42.05,48.48,51.91,43.78,53.07,
Calc annual,45.02,38.33,44.61,54.76,49.15,43.14,42.05,48.48,51.91,43.78,53.07,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
