"MUCH MARCLE, HALL COURT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO644353,Long,-2.520139,Lat,52.014976,Elevation,220,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.13,3.61,3.46,4.3,1.1,5.25,0.96,3.27,1.81,2.57,0.64,3.81,3.33,2.52,5.81,3.21,3.37,2.77,6.1,2.19,1.76,2.45,1.61,4.3,1.03,0.39,2.53,1.8,0.51,1.65,2.97,2.9,1.46,2.05,4.42,5.26
February,,,,,,3.77,2.09,2.86,2.03,0.65,0.67,1.1,0.12,3.39,0.42,2.42,2.33,4.15,0.65,1.08,2.48,2.77,0.51,1.69,0.7,1.6,1.31,1.37,0.84,1.05,4.76,3.42,0.37,1.03,2.26,1.31,0.38,2.22,4.94,0.3,2.33
March,,,,,,0.39,0.35,2.32,2.81,0.12,2.89,0.44,1.69,2.31,1.99,0.73,2.72,3.29,0.11,1.31,1.47,2.28,2.49,1.16,0.4,0.78,0.97,5.12,1.07,1.41,1.35,3.66,1.91,0.86,2.31,2.05,0.9,2.35,1.23,2.56,2.04
April,,,,,,2.2,2.48,1.2,1.28,0.73,2.96,3.31,2.74,1.27,2.26,4.31,2.18,1.45,0.09,2.23,2.96,1.47,1.51,0.49,1.36,1.18,2.21,2.32,1.99,2.42,1.59,2.59,1.96,2.68,0.3,1.11,1.99,0.04,0.35,2.64,1.57
May,,,,,,2.71,2.55,0.98,0.88,2.41,3.22,3.69,5.29,2.44,1.21,0.75,0.59,2.71,1.63,0.66,1.71,2.17,3.24,3.24,0.58,2.44,3.8,2.4,3.29,2.31,1.4,3.32,3.41,2.28,1.96,4.19,0.45,1.44,2.4,0.94,1.62
June,,,,,,0,1.25,2.6,2.64,1.58,0.37,3.14,1.17,2.96,0.76,2.82,3.51,1.05,1.13,1.92,0.69,3.59,0.22,1.74,1.37,2.73,2.31,1.26,2.59,0.42,1.38,1.06,1.72,1.37,4.17,4.7,1.79,0.89,3.91,0.97,2.17
July,,,,,,2.88,2.36,3.71,1.32,2.4,3.28,4.01,2.37,1.19,0.77,0.36,4.77,2.9,2.55,4.92,2.91,1.94,1.43,1.21,2.12,3.31,1.31,2.08,0.85,0.74,2.87,1.13,0.87,2.38,1.58,0.71,3.23,2.77,2.5,1.97,2.81
August,,,,,,2.71,2.77,3.89,2.09,1.25,3.08,5.36,2.56,0.61,1.86,1.34,0.19,0.63,3.9,1.98,0.07,3.85,3.61,2.26,2.38,2.98,5.56,1.31,4.36,0.97,3.17,3.68,4.21,4.29,4.13,0.92,3.38,3.49,2.57,0.61,3.41
September,,,,,,3.93,0.99,4.48,1.02,0.5,3.5,2.24,3.62,2.21,1.76,3.31,3.05,2.47,1.29,0.73,0.6,1.01,1.65,3.87,2.56,2.33,3.97,1.6,2.54,1.83,3.5,3.72,1.41,2.14,1.22,1.07,3.12,3.69,7.23,0.1,4.35
October,,,,,,3.15,2.36,2.34,4.74,4.4,2.65,0.5,4.12,4.08,1.26,3.86,1.46,3.01,2.24,2.83,4.28,2.22,1.69,2.1,3.82,3.18,0.83,0.44,3.03,6.1,0.84,0.86,3.72,1.85,2.96,1.05,1.18,1.15,2.71,2.19,6.27
November,,,,,,1.24,7.12,2.87,2.34,7.57,3.05,4.65,1.58,0.64,1.79,5.02,2.35,1.16,2.91,4.4,6.07,2.95,1,1.51,3.96,0.36,4.42,1.62,1.4,3.03,4.82,6.55,2.95,1.64,5.7,2.33,0.82,2.64,3.18,4.41,4.74
December,,,,,,3.19,0.45,2.49,2.26,6.03,3.08,0.82,0.96,0.43,5.6,3.36,2.95,2.2,3.54,1.6,1.37,1.73,3.63,1.63,1.54,4.85,2.11,1.83,4.19,1.08,1.35,2.52,2.02,1.36,1.81,2.6,3.2,2.55,3.11,5.84,2.73
Total,,,,,,28.3,28.38,33.2,27.71,28.74,34,30.22,29.49,23.34,22.25,28.92,29.91,28.35,22.56,29.47,27.82,29.35,23.75,27,22.98,27.5,31.25,22.96,30.45,22.39,27.42,35.04,26.35,22.39,30.05,25.01,23.34,24.69,36.18,26.95,39.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Oct 2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
