"HARROGATE W. W. SCARGILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3352,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.38,4.86,3.98,1.78,2.26,2.88,3.10,2.51,6.40,1.67,5.89,
February,2.21,0.17,3.67,5.50,1.10,4.79,2.99,1.42,3.12,0.79,1.21,
March,2.86,1.80,2.50,1.64,1.25,1.21,1.25,2.34,3.27,0.43,2.71,
April,4.73,0.94,3.23,2.39,1.91,3.80,1.88,2.57,1.02,1.37,3.41,
May,3.82,1.89,1.10,3.54,4.64,4.98,2.46,1.72,2.48,1.88,1.67,
June,1.69,0.11,1.74,0.82,2.25,0.06,4.06,3.38,5.62,1.05,2.22,
July,8.12,1.85,4.72,3.97,4.58,1.05,2.45,4.80,0.95,3.38,5.24,
August,2.06,4.01,5.89,4.12,2.91,2.89,3.62,8.13,4.10,2.37,3.88,
September,1.14,1.04,3.70,2.78,3.53,2.40,1.79,3.68,0.44,0.90,4.09,
October,4.12,1.82,1.19,3.63,3.66,3.79,3.80,3.10,5.61,3.26,2.94,
November,2.00,2.70,1.25,3.60,2.80,2.34,6.15,3.36,4.41,4.61,4.58,
December,3.54,4.48,3.59,3.67,3.18,4.09,1.20,3.06,2.18,6.47,3.11,
Total,40.67,25.67,36.56,37.44,34.07,34.28,34.75,40.07,39.60,28.18,40.95,
Calc annual,40.67,25.67,36.56,37.44,34.07,34.28,34.75,40.07,39.60,28.18,40.95,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
