"ST PANCRAS CAMDEN SQUARE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.46,1.32,4.07,2.54,0.49,4.09,1.23,,,,,
February,2.74,1.39,1.61,0.75,2.27,3.32,3.36,,,,,
March,0.89,1.66,2.63,2.14,4.37,0.77,4.62,,,,,
April,2.06,1.71,0.02,2.57,0.71,1.07,1.17,,,,,
May,2.03,1.70,1.00,1.62,1.65,3.67,1.80,,,,,
June,2.00,2.56,3.07,0.46,1.07,0.60,1.94,,,,,
July,2.32,1.13,1.30,2.22,1.15,3.97,1.60,,,,,
August,1.43,0.42,4.64,1.37,1.14,2.13,5.97,,,,,
September,0.54,1.21,2.11,1.71,0.94,1.88,1.63,,,,,
October,1.93,3.00,1.93,3.00,1.21,2.00,,,,,,
November,3.08,3.46,1.52,2.28,3.41,2.30,,,,,,
December,3.08,4.07,2.71,0.70,6.30,5.62,,,,,,
Total,23.56,23.63,26.61,21.36,24.71,31.42,,,,,,
Calc annual,23.56,23.63,26.61,21.36,24.71,31.42,23.32,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
