WATTON OVINGTON RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6659,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,1.10,2.55,1.69,2.89,1.95,,,
February,,,,,0.89,1.18,3.97,2.65,1.34,,,
March,,,,,1.07,0.46,2.26,2.13,0.70,0.85,,
April,,,,,0.91,0.81,3.53,2.26,1.49,2.18,,
May,,,,,0.94,1.37,0.57,1.52,4.02,2.06,,
June,,,,,1.89,1.83,1.99,1.79,2.02,4.46,,
July,,,,2.25,1.04,5.90,2.35,3.21,1.52,5.14,,
August,,,,2.83,2.25,1.61,1.73,3.62,4.94,4.28,,
September,,,,2.49,3.27,2.19,4.46,3.05,1.42,3.22,,
October,,,,2.40,1.65,3.30,0.96,2.19,2.85,1.12,,
November,,,,1.39,2.46,5.21,2.64,2.33,5.88,1.72,,
December,,,,1.76,2.25,1.61,3.27,1.96,1.88,0.77,,
Total,,,,,19.72,28.02,29.42,29.60,30.01,,,
Calc annual,0.00,0.00,0.00,13.12,19.72,28.02,29.42,29.60,30.01,25.80,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,NaN,,
