"BAWTRY HALL THE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2642,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,1.52,2.98,1.03,1.54,1.53,2.13,1.33,3.57,1.68,2.87,
February,1.79,0.15,2.64,3.82,0.77,2.52,1.58,1.51,1.88,0.64,0.69,
March,2.39,0.53,1.10,1.65,0.96,0.59,0.54,1.60,2.18,0.05,2.15,
April,3.70,1.11,2.28,1.37,1.22,1.99,1.46,1.13,0.84,0.77,2.53,
May,2.24,1.35,1.50,2.84,2.70,3.56,1.48,1.83,2.06,1.26,1.59,
June,1.65,0.21,1.21,1.22,0.99,0.16,3.28,2.75,2.79,0.99,1.57,
July,3.40,0.65,3.45,3.02,1.98,1.03,1.21,2.45,0.46,1.31,5.31,
August,0.82,3.88,6.88,1.93,2.58,2.85,3.27,4.03,2.70,2.10,2.93,
September,1.35,0.57,2.49,2.26,2.02,3.22,0.91,3.97,0.27,1.23,4.73,
October,2.12,1.72,0.76,1.08,3.80,2.69,1.93,1.80,4.47,3.57,2.14,
November,1.12,1.74,0.73,1.91,1.39,1.97,2.63,2.38,2.71,4.36,3.15,
December,2.22,1.74,2.99,2.70,2.09,1.85,0.65,2.30,1.72,4.22,1.74,
Total,25.16,15.17,29.01,24.83,22.04,23.96,21.07,27.08,25.65,22.18,31.40,
Calc annual,25.16,15.17,29.01,24.83,22.04,23.96,21.07,27.08,25.65,22.18,31.40,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
