WIMBORNE-MINSTER-HORTON-(VICARAGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU031075,Long,-1.95729,Lat,50.8671,Elevation,133,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,3.94,,1.16,2.57,0.72,3.98,3.73,2.27,0.88,2.75,5.18,0.87,7.61,0.88,1.07,0.94,3.09,0.83,4.25,5.14,0.49,3.07,1.28,1.28,4.18,5.91,4.21,2.48,4.26,1.14,,4,,,,,
February,,,,,3.31,,0.41,3.85,2.55,3.56,5.45,2.34,2.14,2.18,4.56,0.63,3.92,1.53,1.12,0.45,4.26,1.59,2.55,1.31,3.55,5.43,6.02,1.06,1.57,3.15,0.66,0.54,2.24,5.89,,3.92,,,,,
March,,,,,1.9,,3.69,5.79,0.67,0.74,1.22,2.41,2.16,4.23,1.48,5.48,0.94,0.48,3.31,3.25,0.78,2.29,4.53,2.64,3.7,1.21,3.03,3.19,0.99,5.44,2.51,1.58,1.93,1.86,1.46,0.64,,,,,
April,,,,,2.78,,0.76,2.85,1.95,3.23,1.57,2.68,1.78,3.23,1.24,1.9,1.17,3.8,2.48,1.49,1.87,1.39,0.11,2.55,1,1.27,1.13,2.07,1.75,1.17,3.88,0.83,2.68,2.41,2.74,2.15,,,,,
May,,,,,1.71,,0.24,1.78,3.18,1.32,1.81,1.04,2.59,3.69,2.66,0.55,2.99,2.02,2.1,1.54,1.18,2.17,1.52,2.08,1.2,2.68,1.76,2.06,1.56,0.55,1.29,1.62,0.51,1.22,4.68,3.21,,,,,
June,,,,,1.88,,2.45,2.89,0.86,1.55,2.28,1.54,2.87,2.62,0.92,1.99,1.71,2.03,0.37,3.08,3.81,1.52,3.59,0.47,1.16,0.54,1.91,1.83,1.03,0.75,2.8,0.55,0.5,0.42,2,0,,,,,
July,,,,,5.25,,0.95,0.79,0.39,0.22,1.15,2.67,1.71,3.21,2.83,0.26,0.87,0.84,2.02,2.69,2.22,0.15,2.84,1.07,3.36,5.03,1.08,2.64,4.24,2.01,5.5,0.37,3.94,0.47,3.49,2.33,,,,,
August,,,,,2.08,,2.78,4.4,1.32,0.78,3.19,2.49,3.61,4.15,4.11,3.56,0.85,2.06,4.44,2.53,1.78,0.91,7.34,2.35,2.93,1.92,6.17,5.48,2.03,1.9,1.13,1.65,3.43,1.41,2.53,2.26,,,,,
September,,,,,2.68,,9.09,3.45,1.51,2.81,0.99,3.11,1.4,2.66,2.47,1.52,0.81,0.44,1.76,2.99,0.17,0.96,2.08,4.14,1.41,2.25,2.94,1.69,4.77,1.43,1.31,0.95,1.62,2.31,3.56,3.72,,,,,
October,,,,,3.77,,3.3,1.52,4.61,2.55,2.95,3.15,2.74,9.76,2.19,2.33,7.13,10.54,1.55,7.88,5.18,3.47,3.52,4.35,2.49,6.81,6.34,4.38,1.69,1.03,3.55,0.95,1.42,5.06,,3.26,,,,,
November,,,,,6.3,,0.96,0.86,5.04,4.12,4,0.59,4.56,1.67,1.93,4.56,4.35,2.71,0.97,0.43,3.36,3.74,1.69,3.38,5.58,2.79,5.39,1.36,3.13,2,1.24,1.45,1.14,1.29,3.01,2.78,,,,,
December,,,,,3.09,,6.12,6.26,3.65,1.9,5.93,5.68,1.82,2.81,3.71,0.71,2.12,3.74,3.08,3.94,4.59,7.45,4.08,1.97,7.07,8.37,4.51,1.35,3.25,6.2,2.87,1.16,3.56,3.41,4.93,3.8,,,,,
Total,,,,24.81,38.69,,31.91,37.01,26.45,26.76,34.27,29.97,28.26,42.96,33.28,24.36,34.47,31.07,24.27,31.21,32.29,26.47,38.1,31.45,33.94,41.37,41.56,28.39,30.19,31.54,30.95,14.13,27.23,26.89,,32.07,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914-1915 Gauge leaky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915 May Gauge repaired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Gauge moved 150yds S More level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 Jan Feb Oct Corrected for omissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 Not printed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Not printed due to omissions and generally low values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926 Unable to take readings at present ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
