"OVING HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1018,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.87,2.92,3.66,1.40,1.63,1.36,1.49,4.49,0.86,0.58,,
February,2.16,1.00,0.94,1.13,1.54,2.01,1.54,0.90,1.04,4.18,,
March,2.55,1.70,0.71,0.20,0.74,1.20,5.88,0.64,1.59,0.81,,
April,2.06,1.02,1.24,1.94,1.14,1.07,1.81,1.36,1.51,1.97,,
May,1.45,3.33,2.54,0.65,1.88,2.22,2.04,4.24,2.57,3.06,,
June,1.31,0.20,2.10,1.63,2.28,2.30,1.22,2.32,0.84,2.03,,
July,4.65,2.46,0.80,1.79,2.01,1.73,1.74,1.41,1.34,5.08,,
August,3.73,2.93,2.01,2.01,1.40,3.79,0.75,2.32,1.63,2.27,,
September,0.59,0.79,2.02,2.90,2.17,4.11,1.25,2.40,1.68,3.18,,
October,1.42,2.78,2.39,3.62,2.69,1.22,0.30,2.42,6.06,0.43,,
November,2.24,1.71,1.28,3.22,0.20,5.66,1.24,1.62,2.89,4.44,,
December,1.27,2.55,0.88,1.20,3.57,2.14,2.29,2.65,1.68,1.48,,
Total,26.30,23.39,20.57,21.69,21.25,28.81,21.55,26.77,23.69,-999.00,,
Calc annual,26.30,23.39,20.57,21.69,21.25,28.81,21.55,26.77,23.69,29.51,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1028.51,,
