"SUNDERLAND CLEADON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3556,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,3.53,2.28,0.95,1.77,1.44,2.00,0.96,1.97,2.70,3.22,
February,0.75,0.09,1.94,3.42,1.34,2.56,2.23,0.73,0.86,0.78,1.32,
March,2.61,0.60,1.25,1.55,0.86,1.82,0.58,1.38,1.94,0.27,1.83,
April,2.81,0.93,1.67,1.85,1.34,2.19,0.86,1.45,1.06,1.27,1.42,
May,3.36,1.87,1.23,1.87,6.53,2.41,1.68,1.75,1.30,0.74,1.16,
June,0.69,0.74,1.54,0.87,2.41,0.20,2.76,3.65,4.34,1.51,1.59,
July,3.36,1.56,4.07,1.74,4.65,1.96,2.82,4.55,1.91,2.32,3.91,
August,1.74,4.91,2.27,3.45,2.19,3.15,1.82,5.69,2.44,3.14,3.55,
September,1.46,0.75,3.85,1.36,2.21,3.29,1.93,3.50,0.97,1.00,2.73,
October,2.31,1.87,1.46,1.70,3.07,1.71,2.75,1.73,2.59,1.99,1.62,
November,0.84,2.39,0.66,3.59,1.12,2.19,3.56,2.89,2.16,2.82,3.18,
December,3.31,1.31,3.44,2.13,1.78,3.43,0.54,4.21,1.16,3.12,2.34,
Total,25.51,20.55,25.66,24.48,29.27,26.35,23.53,32.49,22.70,21.66,27.87,
Calc annual,25.51,20.55,25.66,24.48,29.27,26.35,23.53,32.49,22.70,21.66,27.87,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
