SKIPTON SEWAGE WORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6041,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.40,5.62,3.40,,,,,,,,,
February,2.86,0.34,4.22,,,,,,,,,
March,2.93,2.48,2.58,,,,,,,,,
April,4.05,1.24,2.79,,,,,,,,,
May,4.28,1.53,1.32,,,,,,,,,
June,1.18,0.34,1.88,,,,,,,,,
July,4.89,2.05,4.84,,,,,,,,,
August,2.14,4.53,2.96,,,,,,,,,
September,1.45,1.65,3.52,,,,,,,,,
October,2.91,2.42,0.75,,,,,,,,,
November,2.29,2.16,1.93,,,,,,,,,
December,3.45,4.87,3.72,,,,,,,,,
Total,36.83,29.23,33.91,,,,,,,,,
Calc annual,36.83,29.23,33.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
