"BURY (LMS RAILWAY) NO 5",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2852,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.29,4.88,
February,,,,,,,,,,1.77,0.37,
March,,,,,,,,,,1.39,2.95,
April,,,,,,,,,,1.18,2.73,
May,,,,,,,,,,3.24,2.28,
June,,,,,,,,,,1.32,1.65,
July,,,,,,,,,,3.11,5.34,
August,,,,,,,,,,5.69,6.82,
September,,,,,,,,,,1.31,3.72,
October,,,,,,,,,,5.49,5.78,
November,,,,,,,,,,7.01,6.16,
December,,,,,,,,,,6.37,4.22,
Total,,,,,,,,,,40.17,46.90,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.17,46.90,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
