BURY (LMS RAILWAY) NO 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD792097,Long,-2.315653,Lat,53.583472,Elevation,294,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.29,4.88,5.77,5.24,2.87,3.58,2.2,4.95,3.16,5.37,5.52,2.63,1.57,5.75,5.7,5.41,2.56,4.9,3.44,9.32,2.45,2.53,4.02,3.27,1.93,4.18,3.18,5.52,3.46,3.61,3.13,5.36
February,,,,,,,,,,1.77,0.37,5.56,0.26,3.86,0.59,4.95,2.04,6.13,1.75,4.85,2.29,4.24,1.86,2.33,2.17,4.13,6.17,0.66,3.08,2.6,4.63,2.58,1.19,1.76,3.7,2.83,1.19,2.67,6.14,0.48,2.87
March,,,,,,,,,,1.39,2.95,0.3,2.63,2.92,2.88,1.72,2.53,1.73,1.19,2.12,2.91,3.86,3.85,1.14,0.83,1.26,0.99,6.38,1.63,2.14,2.37,4.62,2.31,2.01,2.82,2.05,1.18,3.94,2.53,1.99,1.16
April,,,,,,,,,,1.18,2.73,3.31,3.68,2.29,2.9,3.93,0.84,2.6,0.65,1.94,2.3,1.53,1.96,2.08,2.62,2.33,1.13,3.18,1.81,2.99,2.98,1.88,2.96,3.19,0.72,2.7,2.79,0.83,1.28,2.65,2.57
May,,,,,,,,,,3.24,2.28,2.83,5,1.96,3.02,1.3,0.88,2.19,3.92,1.67,1.27,2.33,3.79,2.71,2.68,4.93,0.97,2.31,1.82,4.15,1.61,1.91,2.02,2,2.68,3.53,1.6,1.76,4.12,1.69,2.45
June,,,,,,,,,,1.32,1.65,5.56,1,2.1,2.04,4.14,3.55,1.77,5.1,3.48,0.99,0.4,0.75,3.35,2.33,4.28,2.77,2.61,5.61,0.77,2.72,0.96,3.78,2.57,4.18,3.54,1.98,1.85,4.67,3.32,1.89
July,,,,,,,,,,3.11,5.34,4.68,4.25,3.36,2.56,2.09,3.73,2.46,3.98,7.03,4.92,2.15,4.95,2.55,3.93,2.3,4.11,2.82,2.42,2.23,4.44,3.12,2.96,6.64,5.61,1.08,6.03,5.63,3.88,3.38,5.78
August,,,,,,,,,,5.69,6.82,6.59,1.18,1.98,3.79,1.76,2.6,2.63,3.6,2.45,1.75,7.59,4.33,5.49,3.63,3.6,5.7,0.15,4.72,3.42,6.83,4.04,4.23,5.21,5.43,1.11,10.35,5.26,6.57,0.49,6.41
September,,,,,,,,,,1.31,3.72,3.31,4.66,1.34,3.64,7.42,5.38,1.94,2.44,1.28,4.39,0.92,2.65,5.13,5.33,2.71,8.32,3.29,2.93,1.18,6.82,3.02,3.8,4.48,5.17,2.46,4.07,6.38,5.19,0.27,3
October,,,,,,,,,,5.49,5.78,2.65,7.87,4.76,5.52,7.72,4.74,2.24,9.68,2.29,4.3,5.15,6.35,3.68,3.79,6.06,0.93,0.73,2.77,4.01,2.75,1.31,4.33,1.99,7.66,2.58,2.95,5.31,4.3,4.04,5.12
November,,,,,,,,,,7.01,6.16,8.01,3.45,2.08,2.21,5.08,6.09,2.35,5.63,6.68,6.8,2.83,1.03,3.44,5.34,0.7,6.62,5.52,2.31,5.56,4.95,7.75,2.41,4.62,6.17,2.04,1.57,1.82,1.63,4.17,6.89
December,,,,,,,,,,6.37,4.22,2.61,2.46,0.88,6.79,3.67,3.81,3.23,5.37,3.69,4.67,2.28,4.23,2.34,3.17,2.93,4,3.73,4.04,5.7,3.36,5.81,4.32,1.88,5.6,5.28,4.17,4.6,4.25,6.96,4.36
Total,,,,,,,,,,40.17,46.9,51.18,41.68,30.4,39.52,45.98,41.14,32.43,48.68,43,39.22,34.85,41.5,39.94,41.23,37.79,46.61,34.82,42.46,37.2,45.99,41.02,37.58,38.28,53.92,32.38,43.4,43.51,48.17,32.57,47.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12019,ELTON RESR ,01/01/1929,31/12/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
