WHORLTON VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3507,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.91,
February,,,,,,,,,,,1.16,
March,,,,,,,,,,,2.75,
April,,,,,,,,,,,3.43,
May,,,,,,,,,,,1.05,
June,,,,,,,,,,,0.88,
July,,,,,,,,,,2.39,4.87,
August,,,,,,,,,,2.57,5.27,
September,,,,,,,,,,1.01,4.26,
October,,,,,,,,,,2.37,2.11,
November,,,,,,,,,,3.71,3.08,
December,,,,,,,,,,5.09,3.11,
Total,,,,,,,,,,,35.88,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.14,35.88,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
