"CREWKERNE (THE RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2051,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.22,2.77,5.78,1.95,3.76,3.11,3.96,3.16,4.44,1.62,6.15,
February,0.78,0.26,3.15,9.33,0.61,3.80,2.06,4.05,1.86,1.15,1.04,
March,3.15,1.96,3.06,1.53,1.68,0.51,0.49,3.83,2.64,0.24,1.80,
April,4.30,0.98,3.21,2.66,3.57,2.65,2.76,1.50,1.54,0.92,3.00,
May,2.02,2.37,0.48,1.16,6.27,3.78,1.85,1.01,1.64,2.21,1.51,
June,1.87,0.55,0.73,0.49,2.88,0.00,2.54,2.03,2.65,1.77,0.26,
July,5.78,0.59,5.88,1.02,3.79,2.54,3.86,3.86,1.74,1.17,2.02,
August,2.06,2.18,4.34,2.63,3.28,2.25,1.14,2.89,1.79,1.55,3.62,
September,1.73,0.71,2.41,3.05,5.50,3.81,0.55,5.01,1.90,0.62,4.04,
October,2.70,1.20,1.51,4.60,6.20,3.62,4.08,2.58,7.24,4.56,2.79,
November,2.27,3.08,2.58,2.33,3.39,3.31,8.92,3.07,3.45,9.30,5.28,
December,3.84,1.67,4.75,3.61,4.78,4.22,0.47,3.94,3.08,7.37,4.15,
Total,35.72,18.32,37.88,34.36,45.71,33.60,32.68,36.93,33.97,32.48,35.66,
Calc annual,35.72,18.32,37.88,34.36,45.71,33.60,32.68,36.93,33.97,32.48,35.66,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
