"MULLINGAR BELVEDERE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6139,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.69,3.83,3.31,3.42,4.34,3.30,6.21,3.50,4.98,2.35,4.16,
February,2.74,0.34,3.40,5.68,0.97,4.46,2.64,3.19,3.75,3.50,0.57,
March,2.23,2.73,1.97,1.95,1.24,0.69,1.55,3.48,3.06,0.61,3.82,
April,2.38,1.06,2.85,3.65,3.68,3.81,1.66,1.54,1.41,0.68,1.10,
May,3.23,2.26,2.08,1.57,3.66,5.93,2.29,1.32,1.90,2.70,1.84,
June,2.06,0.20,1.36,1.67,3.11,0.79,3.43,2.31,6.15,2.00,1.63,
July,4.37,3.78,3.28,3.11,5.18,2.86,4.68,3.34,2.02,3.06,4.24,
August,1.92,3.64,5.52,5.74,3.92,2.59,4.73,5.07,5.24,5.07,6.47,
September,2.01,1.08,2.61,3.53,6.01,2.73,2.23,4.45,2.26,0.53,4.67,
October,3.38,2.31,1.21,4.24,4.09,3.79,3.40,2.77,4.94,5.21,6.11,
November,2.82,3.71,0.78,2.54,4.13,2.36,4.18,2.34,5.29,3.84,4.43,
December,2.84,3.68,4.46,3.29,5.65,2.52,1.05,2.50,3.80,6.51,4.06,
Total,35.67,28.62,32.83,40.39,45.98,35.83,38.05,35.81,44.80,36.06,43.10,
Calc annual,35.67,28.62,32.83,40.39,45.98,35.83,38.05,35.81,44.80,36.06,43.10,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
