"HINCKLEY S. WKS.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2497/9,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.34,2.28,4.00,2.58,1.67,1.65,1.60,3.79,1.04,0.39,,
February,1.99,0.63,0.90,1.25,2.09,2.34,1.51,1.02,0.76,3.88,,
March,2.35,1.64,0.94,0.24,0.71,0.87,4.93,1.03,1.52,1.10,,
April,1.17,1.06,0.67,1.66,0.73,2.14,2.02,1.47,2.06,1.56,,
May,2.28,2.69,2.77,0.77,3.05,1.86,1.28,2.26,2.41,1.79,,
June,2.29,0.43,2.05,2.02,3.00,4.24,1.26,1.98,0.54,2.14,,
July,4.42,1.62,1.25,2.17,2.32,1.87,1.99,2.19,2.28,1.59,,
August,3.10,2.04,1.56,1.74,1.34,4.45,0.25,4.72,1.28,2.98,,
September,0.46,0.80,1.49,3.34,1.24,3.60,1.17,2.96,2.00,3.00,,
October,1.76,3.00,2.17,2.72,2.87,0.95,0.26,3.12,5.21,0.54,,
November,2.82,2.14,1.74,3.13,0.16,5.25,1.55,1.44,2.98,3.34,,
December,0.98,2.37,0.93,1.51,2.35,2.54,1.63,3.62,1.12,1.30,,
Total,25.96,20.70,20.47,23.13,21.53,31.76,19.45,29.60,23.20,23.61,,
Calc annual,25.96,20.70,20.47,23.13,21.53,31.76,19.45,29.60,23.20,23.61,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
