BATH-COMBE-LODGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST762623,Long,-2.3427,Lat,51.35993,Elevation,520,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,3.58,3.89,1.86,4.44,3.55,4.73,3.64,5.25,1.55,4.9,2.26,3.14,3.09,2.79,0.8,4,4.67,3.69,5.99,2.17,4.22,4.12,6.12,2.25,2.29,3.01,2.93,6.34,1.2,0.55,3.15,2.83,,,,,,,,
February,,0.34,3.81,6.62,0.29,4.72,2.09,4.32,2.4,1.28,0.89,2.64,0.09,3.6,0.12,2.48,2.79,6.29,1.01,1.52,3.11,3.19,0.41,1.68,0.77,3.21,3.95,1.61,1.72,1.66,5.91,4.69,0.84,,,,,,,,
March,,2.44,3.27,1.41,1.52,0.59,1.16,3.34,3.07,0.32,1.86,0.66,2.5,3.4,2.94,0.74,2.4,4.49,0.12,1.7,2.76,3.86,2.04,1.08,0.52,1.23,0.92,6.05,1.56,1.41,1.24,3.36,3.04,,,,,,,,
April,,0.98,3.2,1.95,3.13,2.63,3.39,1.71,1.38,0.81,1.83,2.57,3.56,0.9,2.79,4.58,2.61,3.1,0.1,3.68,2.68,1.35,1.47,0.84,1.9,0.99,2.24,2.64,1.49,1.77,2.41,3.63,1.53,,,,,,,,
May,,2.54,0.8,1.67,5.15,4.21,3.01,1.04,1.69,1.95,1.73,3.17,5.11,2.2,1.11,1.63,0.77,2.4,1.69,1.04,2.05,1.66,4.86,2.96,0.97,2.8,4.03,3.05,4.12,3.16,2.35,2.71,4.49,,,,,,,,
June,,0.28,1.44,0.67,2.45,0.02,2.72,3.58,3.29,1.28,0.38,2.55,1.53,1,1.34,4.23,2.64,1.35,1.48,2.34,0.57,1.84,0.37,1.88,2.56,4.11,4.26,2.14,2.21,0.4,1.86,1.58,2.55,,,,,,,,
July,,0.7,3.98,1.48,3.94,3.94,2.65,3.5,2.74,1.96,2.4,4.32,5.12,2.72,1.78,0.75,6.67,3.38,3.85,4.51,3.57,1.75,2.37,2.51,1.95,1.38,1.24,2.74,1.03,1.53,4.86,1.36,1.17,,,,,,,,
August,,1.78,4.04,2.99,2.4,2.5,1.63,4.48,3.54,2.39,3.87,3.88,0.65,1.16,3.17,1.65,0.66,0.84,3.21,3.98,0.09,6.19,4.04,3.85,2.56,3.23,5.58,0.96,3.38,1.65,4.98,5.25,4.12,,,,,,,,
September,,2.21,2.12,3.02,3.81,3.4,1.38,6.39,1.19,0.53,3.85,1.95,4.45,2.66,2.49,5.58,3.34,2.41,2.7,1.04,1.71,0.62,1.89,4.22,2.62,3.21,4.7,1.58,3.02,1.67,4.76,3.32,3.4,,,,,,,,
October,,1.25,1.51,5.52,5.67,3.41,4.12,2.61,5.13,5.5,3,1.18,6.13,2.5,1.99,4.68,1.7,3.27,5.29,4.05,3.95,2.04,3.68,4.35,5.12,4.43,1.24,0.37,3.95,6.05,1.63,0.86,,,,,,,,,
November,,2.13,1.42,2.67,3.15,2.62,7.77,2.67,3.7,8.22,4.79,3.93,2.52,0.66,1.33,6.87,3.66,1.74,4.55,6.62,8.74,1.83,1.63,2.41,6.82,0.46,6.19,2.46,1.66,3.66,6.19,8.31,,,,,,,,,
December,,2.19,3.87,3.58,4.48,4.28,0.53,2.96,3.64,7.77,3.92,1.6,1.57,1.19,7.26,4.22,3.43,2.45,4.14,2.4,1.65,2.06,4.5,2.05,2.88,4.73,3.14,2.9,4.52,1.94,2.16,2.67,,,,,,,,,
Total,,20.42,33.35,33.44,40.43,35.87,35.18,40.24,37.02,33.56,33.42,30.71,36.37,25.08,29.11,38.21,34.67,36.39,31.83,38.87,33.05,30.61,31.38,33.95,30.92,32.07,40.5,29.43,35,26.1,38.9,40.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan Feb Estimated probably for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Gauge moved to station 630/8 (Milford on Sea),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
