"HYTHE (DOUGLAS AVENUE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,260,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.63,4.10,1.42,2.75,
February,,,,,,,,3.50,1.20,0.79,1.92,
March,,,,,,,,3.32,1.48,0.10,2.23,
April,,,,,,,,1.68,2.54,1.10,1.68,
May,,,,,,,,0.75,2.53,1.67,3.98,
June,,,,,,,,4.92,2.15,1.49,1.26,
July,,,,,,,,4.40,1.17,1.28,2.82,
August,,,,,,,,4.46,1.59,2.25,2.69,
September,,,,,,,,3.61,0.39,0.82,3.49,
October,,,,,,,,1.30,7.05,3.77,1.37,
November,,,,,,,,3.80,5.55,5.78,5.25,
December,,,,,,,,5.01,3.04,6.97,2.43,
Total,,,,,,,,39.38,32.79,27.44,31.87,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.38,32.79,27.44,31.87,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,
