"REIGATE SEWAGE FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,117,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.09,3.00,0.72,,4.30,2.09,0.75,1.31,0.83,3.81,,
February,0.78,0.20,1.46,,1.84,0.45,0.23,2.56,1.32,2.92,,
March,2.40,1.98,1.62,,1.39,1.57,3.22,4.15,1.48,0.52,,
April,2.23,0.51,1.05,,1.76,1.77,0.83,1.65,0.86,2.66,,
May,1.61,1.98,1.36,,1.60,0.44,0.21,1.13,3.37,1.23,,
June,2.26,2.69,3.80,,3.20,0.50,3.23,1.82,1.33,0.32,,
July,4.57,2.35,1.64,,5.20,4.78,1.11,0.77,0.55,1.00,,
August,2.80,3.60,3.19,,3.01,2.92,1.81,3.27,0.99,0.57,,
September,1.05,1.27,2.40,,2.17,0.50,7.22,2.28,0.15,2.67,,
October,1.29,5.79,3.86,,4.16,3.15,3.52,0.43,3.47,2.15,,
November,1.87,3.12,3.00,,4.97,5.01,1.34,0.91,4.02,5.50,,
December,0.60,3.59,1.94,,1.95,1.87,4.99,3.86,2.33,1.82,,
Total,24.55,30.08,26.04,25.14,35.55,25.05,28.46,24.14,20.70,25.17,,
Calc annual,24.55,30.08,26.04,0.00,35.55,25.05,28.46,24.14,20.70,25.17,,
Difference,0.00,0.00,0.00,25.14,-0.00,0.00,0.00,0.00,-0.00,0.00,,
