"GUERNSEY, GRANGE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1688,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.04,4.85,1.90,,,,,,,,,
February,4.64,4.56,2.43,,,,,,,,,
March,1.85,2.70,2.26,,,,,,,,,
April,2.39,1.17,4.31,,,,,,,,,
May,0.23,1.68,2.46,,,,,,,,,
June,1.58,2.27,3.05,,,,,,,,,
July,2.87,2.09,3.25,,,,,,,,,
August,0.55,4.80,3.22,,,,,,,,,
September,5.19,1.98,3.94,,,,,,,,,
October,10.44,3.35,7.44,,,,,,,,,
November,5.81,6.24,8.45,,,,,,,,,
December,7.10,4.16,6.20,,,,,,,,,
Total,43.69,39.85,48.91,,,,,,,,,
Calc annual,43.69,39.85,48.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
