"DUKINFIELD HIGH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2744,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.05,4.37,2.10,2.05,2.42,2.43,2.48,3.08,8.95,1.58,4.35,
February,2.49,0.36,3.21,3.04,0.89,5.28,2.36,1.21,4.89,0.90,0.33,
March,2.25,2.33,1.74,1.52,0.99,1.53,1.02,3.36,1.33,0.99,2.50,
April,3.68,1.22,2.58,2.65,1.50,2.02,1.65,-999.00,0.81,1.67,2.05,
May,4.06,1.92,1.27,2.98,5.02,3.71,3.75,1.05,0.82,2.37,1.53,
June,2.57,0.41,2.27,1.07,2.66,0.10,2.39,4.97,6.93,1.15,4.77,
July,5.83,1.03,4.21,4.35,3.59,2.04,1.92,3.93,1.61,4.05,6.32,
August,1.98,4.61,3.96,3.80,4.59,2.46,3.63,4.78,6.15,3.89,5.02,
September,2.37,0.87,2.81,3.00,2.50,3.41,3.19,5.85,1.12,1.33,3.32,
October,1.11,2.49,0.60,3.11,4.07,3.44,2.81,2.35,3.55,4.77,4.18,
November,1.03,1.84,2.02,4.19,1.23,2.10,4.08,3.01,5.56,7.75,3.90,
December,2.25,4.05,2.96,2.78,2.91,1.87,1.60,0.57,2.20,5.71,2.49,
Total,32.67,25.50,29.73,34.54,32.37,30.39,30.88,36.75,43.92,36.16,40.76,
Calc annual,32.67,25.50,29.73,34.54,32.37,30.39,30.88,34.16,43.92,36.16,40.76,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,2.59,0.00,0.00,-0.00,
