DUKINFIELD-HIGHER-RES-OLD-POSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ957972,Long,-2.0662474,Lat,53.471516,Elevation,495,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,,,,,,,,,,2.46,1.64,3.38,1.05,2.23,2.76,2.64,4.54,2.49,2.34,1.98,3.13,3.05,4.37,2.1,2.05,2.42,2.43,2.48,3.08,8.95,1.58,4.35,4.58,3.39,1.99,1.88,1.74,2.27,3.36,,,
February,,,,,,,,,,,,,,,,,,,2.54,1.84,3.39,2.72,1.15,1.32,1.53,2.45,4.19,0.64,4.43,1.07,2.49,0.36,3.21,3.04,0.89,5.28,2.36,1.21,4.89,0.9,0.33,3.74,0.31,2.8,0.27,2.87,1.84,5.78,,,
March,,,,,,,,,,,,,,,,,,,2.13,2.58,0.57,1.5,4.28,3.52,5.18,1.17,1.84,1.74,1.49,4.59,2.25,2.33,1.74,1.52,0.99,1.53,1.02,3.36,1.33,0.99,2.5,0.23,2.03,2.79,2.31,1.48,1.45,1.92,,,
April,,,,,,,,,,,,,,,,,,,3.28,2.93,3.61,2.38,0.96,3.71,1.38,1.23,2.28,1.48,1.13,1.75,3.68,1.22,2.58,2.65,1.5,2.02,1.65,2.59,0.81,1.67,2.05,3.59,3.22,1.38,1.42,2.74,0.86,3.16,,,
May,,,,,,,,,,,,,,,,,,,2.04,1.84,3.4,1.68,2.46,2.69,2.06,1.43,2.07,2.54,2.41,1.79,4.06,1.92,1.27,2.98,5.02,3.71,3.75,1.05,0.82,2.37,1.53,2.16,3.8,1.71,1.99,0.52,0.36,2.18,,,
June,,,,,,,,,,,,,,,,,,,1.88,2.38,3.63,4.14,4.3,1.98,2.48,2.27,4.22,2.57,1.76,2.07,2.57,0.41,2.27,1.07,2.66,0.1,2.39,4.97,6.93,1.15,4.77,5.68,0.4,2.85,1.76,3.09,3.1,1.86,,,
July,,,,,,,,,,,,,,,,,,,4.34,5.7,4.41,0.33,3.44,1.34,4.17,4.52,2.09,2,4.61,2.04,5.83,1.03,4.21,4.35,3.59,2.04,1.92,3.93,1.61,4.05,6.32,3.55,5.07,2.26,3.07,1.22,4.01,3.18,,,
August,,,,,,,,,,,,,,,,,,,2.54,3.17,4.8,2.66,5.83,2.16,2.89,4.74,2.03,4.69,3.29,2.75,1.98,4.61,3.96,3.8,4.59,2.46,3.63,4.78,6.15,3.89,5.02,5.88,1.62,1.37,2.07,1.21,2.13,2.2,,,
September,,,,,,,,,,,,,,,,,,,3.67,2.62,0.23,3.55,1.73,1.45,2.5,0.87,1.98,2.07,8.28,1.26,2.37,0.87,2.81,3,2.5,3.41,3.19,5.85,1.12,1.33,3.32,4,3.13,1.17,2.86,4.76,4.4,1.34,,,
October,,,,,,,,,,,,,,,,,,,1.01,5.39,2.91,2.2,3.25,1.32,1.81,1.21,3.2,4.76,2.67,1.73,1.11,2.49,0.6,3.11,4.07,3.44,2.81,2.35,3.55,4.77,4.18,1.6,7.05,4.18,3.88,5.13,2.96,1.61,,,
November,,,,,,,,,,,,,,,,,,,2.39,1.28,3.49,3.07,2.24,3.33,3.27,1.62,2.04,3.49,1.18,2.28,1.03,1.84,2.02,4.19,1.23,2.1,4.08,3.01,5.56,7.75,3.9,4.96,2.26,1.32,1.27,3.47,3.76,1.72,,,
December,,,,,,,,,,,,,,,,,,,2.42,5.65,2.51,4.48,4.21,2.46,4.52,4.52,2.65,1.6,5.23,4.13,2.25,4.05,2.96,2.78,2.91,1.87,1.6,0.57,2.2,5.71,2.49,1.36,1.38,0.53,3.64,2.67,2.65,2.74,,,
Total,,,,,,,,29.07,29.24,24.71,336,21.98,24.54,35.2,27.63,23.19,30.85,32.97,30.7,37.02,36.33,29.76,36.08,28.04,34.43,30.57,31.08,29.92,38.46,28.59,32.67,25.5,29.73,34.54,32.37,30.39,30.88,36.75,43.92,36.16,40.76,41.33,33.66,24.35,26.42,30.9,29.79,31.05,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is based on the long/lat on 1920 record and is east of the reservoir. Altitudes match. Gauge moved at the end of 1937 about 200m W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
