"SHEFFORD COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1171,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,0.97,3.29,2.20,0.85,2.55,1.01,1.87,1.66,3.50,,
February,,1.21,1.21,0.85,1.51,2.60,3.94,0.78,0.83,2.23,,
March,,1.92,2.21,2.30,3.25,1.59,5.12,1.46,0.36,2.54,,
April,,1.07,0.06,3.13,0.67,0.94,1.32,1.36,1.90,1.95,,
May,,1.23,1.67,1.69,1.21,2.05,1.98,2.16,2.05,0.39,,
June,,2.12,2.87,0.86,1.93,1.55,3.03,2.66,0.52,1.46,,
July,,0.28,3.33,1.40,1.94,3.91,1.86,3.79,2.53,3.24,,
August,,1.90,6.50,0.79,1.87,2.41,2.89,4.76,0.69,2.54,,
September,,1.24,1.90,1.90,0.89,1.41,1.00,2.06,5.49,1.45,,
October,,1.77,2.10,2.70,2.61,1.20,3.60,3.30,1.26,0.68,,
November,,2.62,1.98,1.74,2.31,2.33,4.38,1.09,1.95,1.65,,
December,,3.43,2.36,1.16,6.10,3.82,2.32,0.42,1.72,3.67,,
Total,,19.76,29.48,20.72,25.14,26.36,32.45,25.71,20.96,25.30,,
Calc annual,0.00,19.76,29.48,20.72,25.14,26.36,32.45,25.71,20.96,25.30,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
